"Time","Prey"
2.69,27.4573559906077
2.7,27.3623934554822
2.71,27.2675463790484
2.72,27.1728166244631
2.73,27.0782060414735
2.74,26.9837164663263
2.75,26.8893497216786
2.76,26.7951076165109
2.77,26.7009919460429
2.78,26.6070044916505
2.79,26.5131470207863
2.8,26.4194212869008
2.81,26.3258290293668
2.82,26.2323719734059
2.83,26.1390518300166
2.84,26.045870295905
2.85,25.952829053418
2.86,25.8599297704778
2.87,25.7671741005194
2.88,25.6745636824296
2.89,25.5821001404889
2.9,25.4897850843149
2.91,25.3976201088081
2.92,25.3056067941001
2.93,25.2137467055033
2.94,25.1220413934635
2.95,25.030492393514
2.96,24.9391012262323
2.97,24.8478693971986
2.98,24.7567983969566
2.99,24.6658897009762
3,24.5751447696183
3.01,24.4845650481021
3.02,24.3941519664742
3.03,24.303906939579
3.04,24.2138313670328
3.05,24.1239266331985
3.06,24.0341941071628
3.07,23.9446351427159
3.08,23.855251078332
3.09,23.7660432371536
3.1,23.6770129269755
3.11,23.5881614402333
3.12,23.4994900539915
3.13,23.4110000299353
3.14,23.3226926143631
3.15,23.2345690381819
3.16,23.1466305169039
3.17,23.0588782506453
3.18,22.9713134241269
3.19,22.8839372066765
3.2,22.7967507522332
3.21,22.7097551993535
3.22,22.6229516712193
3.23,22.5363412756475
3.24,22.4499251051015
3.25,22.3637042367045
3.26,22.2776797322543
3.27,22.1918526382402
3.28,22.1062239858612
3.29,22.0207947910464
3.3,21.9355660544761
3.31,21.850538761606
3.32,21.7657138826916
3.33,21.6810923728151
3.34,21.5966751719136
3.35,21.5124632048088
3.36,21.4284573812386
3.37,21.3446585958897
3.38,21.2610677284323
3.39,21.1776856435555
3.4,21.0945131910054
3.41,21.0115512056233
3.42,20.9288005073864
3.43,20.8462619014492
3.44,20.7639361781867
3.45,20.6818241132391
3.46,20.5999264675572
3.47,20.5182439874497
3.48,20.4367774046319
3.49,20.3555274362753
3.5,20.2744947850584
3.51,20.1936801392196
3.52,20.1130841726101
3.53,20.0327075447491
3.54,19.9525509008794
3.55,19.8726148720247
3.56,19.7929000750479
3.57,19.7134071127102
3.58,19.6341365737321
3.59,19.5550890328544
3.6,19.4762650509012
3.61,19.3976651748435
3.62,19.3192899378641
3.63,19.2411398594228
3.64,19.1632154453238
3.65,19.0855171877829
3.66,19.0080455654962
3.67,18.9308010437096
3.68,18.8537840742895
3.69,18.7769950957939
3.7,18.7004345335442
3.71,18.6241027996992
3.72,18.5480002933278
3.73,18.4721274004844
3.74,18.3964844942841
3.75,18.3210719349785
3.76,18.2458900700334
3.77,18.1709392342055
3.78,18.0962197496213
3.79,18.021731925856
3.8,17.9474760600131
3.81,17.8734524368044
3.82,17.7996613286317
3.83,17.7261029956672
3.84,17.6527776859366
3.85,17.5796856354012
3.86,17.5068270680412
3.87,17.4342021959394
3.88,17.3618112193656
3.89,17.2896543268609
3.9,17.2177316953233
3.91,17.146043490093
3.92,17.0745898650388
3.93,17.0033709626442
3.94,16.9323869140942
3.95,16.8616378393632
3.96,16.7911238473016
3.97,16.7208450357245
3.98,16.6508014914999
3.99,16.5809932906365
4,16.5114204983737
4.01,16.4420831692697
4.02,16.3729813472915
4.03,16.3041150659043
4.04,16.2354843481613
4.05,16.1670892067938
4.06,16.0989296443016
4.07,16.0310056530431
4.08,15.963317215326
4.09,15.8958643034982
4.1,15.8286468800383
4.11,15.7616648976469
4.12,15.6949182993373
4.13,15.6284070185271
4.14,15.5621309791289
4.15,15.4960900956419
4.16,15.4302842732431
4.17,15.3647134078785
4.18,15.2993773863548
4.19,15.2342760864302
4.2,15.1694093769064
4.21,15.1047771177191
4.22,15.0403791600299
4.23,14.9762153463174
4.24,14.9122855104677
4.25,14.8485894778666
4.26,14.7851270654894
4.27,14.7218980819925
4.28,14.6589023278038
4.29,14.5961395952134
4.3,14.5336096684643
4.31,14.4713123238422
4.32,14.4092473297662
4.33,14.3474144468784
4.34,14.2858134281339
4.35,14.2244440188903
4.36,14.1633059569974
4.37,14.1023989728858
4.38,14.0417227896564
4.39,13.9812771231689
4.4,13.9210616821303
4.41,13.8610761681832
4.42,13.8013202759936
4.43,13.7417936933388
4.44,13.6824961011945
4.45,13.6234271738224
4.46,13.5645865788564
4.47,13.5059739773898
4.48,13.4475890240609
4.49,13.389431367139
4.5,13.3315006486103
4.51,13.2737965042627
4.52,13.2163185637709
4.53,13.1590664507805
4.54,13.1020397829926
4.55,13.0452381722476
4.56,12.9886612246079
4.57,12.9323085404417
4.58,12.8761797145053
4.59,12.8202743360251
4.6,12.7645919887799
4.61,12.7091322511818
4.62,12.6538946963576
4.63,12.5988788922294
4.64,12.5440844015942
4.65,12.4895107822044
4.66,12.4351575868466
4.67,12.3810243634204
4.68,12.3271106550173
4.69,12.2734159999982
4.7,12.2199399320711
4.71,12.166681980368
4.72,12.1136416695216
4.73,12.0608185197417
4.74,12.0082120468903
4.75,11.9558217625571
4.76,11.9036471741341
4.77,11.8516877848899
4.78,11.7999430940435
4.79,11.7484125968373
4.8,11.6970957846099
4.81,11.6459921448686
4.82,11.595101161361
4.83,11.544422314146
4.84,11.4939550796652
4.85,11.4436989308125
4.86,11.3936533370042
4.87,11.3438177642481
4.88,11.2941916752122
4.89,11.2447745292932
4.9,11.1955657826838
4.91,11.14656488844
4.92,11.0977712965479
4.93,11.0491844539898
4.94,11.0008038048096
4.95,10.9526287901783
4.96,10.904658848458
4.97,10.8568934152665
4.98,10.8093319235406
4.99,10.7619738035989
5,10.7148184832047
5.01,10.6678653876273
5.02,10.6211139397042
5.03,10.5745635599012
5.04,10.5282136663735
5.05,10.4820636750248
5.06,10.436112999567
5.07,10.390361051579
5.08,10.3448072405647
5.09,10.2994509740108
5.1,10.254291657444
5.11,10.2093286944876
5.12,10.1645614869177
5.13,10.1199894347185
5.14,10.0756119361379
5.15,10.0314283877413
5.16,9.98743818446635
5.17,9.94364071967581
5.18,9.90003538521088
5.19,9.85662157144345
5.2,9.81339866732807
5.21,9.77036606045332
5.22,9.72752313709266
5.23,9.68486928225478
5.24,9.64240387973339
5.25,9.6001263121566
5.26,9.55803596103561
5.27,9.51613220681308
5.28,9.47441442891082
5.29,9.43288200577708
5.3,9.39153431493329
5.31,9.35037073302026
5.32,9.30939063584397
5.33,9.26859339842073
5.34,9.22797839502194
5.35,9.18754499921828
5.36,9.14729258392349
5.37,9.10722052143752
5.38,9.06732818348932
5.39,9.02761494127905
5.4,8.98808016551982
5.41,8.94872322647899
5.42,8.90954349401889
5.43,8.87054033763718
5.44,8.83171312650657
5.45,8.79306122951422
5.46,8.75458401530057
5.47,8.71628085229773
5.48,8.67815110876734
5.49,8.64019415283808
5.5,8.60240935254258
5.51,8.56479607585396
5.52,8.52735369072186
5.53,8.49008156510802
5.54,8.45297906702143
5.55,8.41604556455297
5.56,8.37928042590968
5.57,8.34268301944848
5.58,8.30625271370954
5.59,8.26998887744915
5.6,8.23389087967216
5.61,8.19795808966399
5.62,8.16218987702221
5.63,8.12658561168768
5.64,8.09114466397523
5.65,8.055866404604
5.66,8.02075020472727
5.67,7.98579543596187
5.68,7.95100147041727
5.69,7.91636768072414
5.7,7.88189344006256
5.71,7.84757812218981
5.72,7.81342110146775
5.73,7.77942175288981
5.74,7.74557945210754
5.75,7.71189357545682
5.76,7.67836349998364
5.77,7.64498860346951
5.78,7.61176826445642
5.79,7.57870186227153
5.8,7.54578877705138
5.81,7.51302838976575
5.82,7.48042008224115
5.83,7.44796323718394
5.84,7.41565723820308
5.85,7.3835014698325
5.86,7.35149531755313
5.87,7.31963816781451
5.88,7.28792940805615
5.89,7.25636842672843
5.9,7.22495461331318
5.91,7.19368735834397
5.92,7.16256605342597
5.93,7.13159009125551
5.94,7.10075886563929
5.95,7.07007177151328
5.96,7.03952820496123
5.97,7.00912756323293
5.98,6.97886924476206
5.99,6.94875264918377
6,6.9187771773519
6.01,6.88894223135594
6.02,6.85924721453762
6.03,6.82969153150719
6.04,6.80027458815945
6.05,6.77099579168936
6.06,6.74185455060751
6.07,6.71285027475511
6.08,6.68398237531883
6.09,6.65525026484523
6.1,6.62665335725502
6.11,6.59819106785692
6.12,6.56986281336127
6.13,6.54166801189341
6.14,6.51360608300668
6.15,6.48567644769526
6.16,6.45787852840663
6.17,6.43021174905382
6.18,6.40267553502736
6.19,6.37526931320703
6.2,6.34799251197322
6.21,6.32084456121817
6.22,6.29382489235684
6.23,6.26693293833763
6.24,6.24016813365274
6.25,6.21352991434838
6.26,6.18701771803463
6.27,6.16063098389519
6.28,6.13436915269676
6.29,6.10823166679822
6.3,6.08221797015966
6.31,6.05632750835105
6.32,6.03055972856076
6.33,6.00491407960381
6.34,5.97939001192995
6.35,5.95398697763145
6.36,5.92870443045073
6.37,5.90354182578772
6.38,5.87849862070705
6.39,5.85357427394501
6.4,5.82876824591629
6.41,5.80407999872054
6.42,5.77950899614868
6.43,5.75505470368909
6.44,5.73071658853347
6.45,5.70649411958268
6.46,5.68238676745219
6.47,5.65839400447749
6.48,5.63451530471926
6.49,5.6107501439683
6.5,5.58709799975038
6.51,5.56355835133081
6.52,5.54013067971887
6.53,5.51681446767209
6.54,5.49360919970029
6.55,5.47051436206952
6.56,5.44752944280575
6.57,5.42465393169847
6.58,5.40188732030407
6.59,5.37922910194904
6.6,5.35667877173309
6.61,5.33423582653204
6.62,5.31189976500055
6.63,5.28967008757474
6.64,5.26754629647461
6.65,5.24552789570634
6.66,5.22361439106446
6.67,5.20180529013376
6.68,5.18010010229122
6.69,5.15849833870767
6.7,5.13699951234938
6.71,5.11560313797943
6.72,5.09430873215906
6.73,5.07311581324878
6.74,5.05202390140939
6.75,5.03103251860287
6.76,5.01014118859315
6.77,4.9893494369467
6.78,4.96865679103308
6.79,4.94806278002526
6.8,4.92756693489992
6.81,4.90716878843758
6.82,4.8868678752226
6.83,4.86666373164309
6.84,4.84655589589067
6.85,4.8265439079602
6.86,4.80662730964927
6.87,4.78680564455771
6.88,4.76707845808688
6.89,4.74744529743896
6.9,4.72790571161602
6.91,4.70845925141911
6.92,4.68910546944716
6.93,4.66984392009577
6.94,4.65067415955603
6.95,4.63159574581305
6.96,4.61260823864457
6.97,4.59371119961939
6.98,4.57490419209569
6.99,4.55618678121933
7,4.53755853392201
7.01,4.51901901891937
7.02,4.50056780670895
7.03,4.48220446956814
7.04,4.46392858155204
7.05,4.44573971849115
7.06,4.42763745798907
7.07,4.40962137942011
7.08,4.39169106392679
7.09,4.37384609441729
7.1,4.35608605556279
7.11,4.33841053379481
7.12,4.32081911730238
7.13,4.30331139602922
7.14,4.28588696167084
7.15,4.2685454076715
7.16,4.2512863292212
7.17,4.23410932325257
7.18,4.21701398843764
7.19,4.19999992518464
7.2,4.18306673563468
7.21,4.16621402365836
7.22,4.14944139485239
7.23,4.13274845653607
7.24,4.11613481774776
7.25,4.09960008924129
7.26,4.08314388348227
7.27,4.06676581464447
7.28,4.05046549860595
7.29,4.03424255294537
7.3,4.01809659693803
7.31,4.00202725155201
7.32,3.98603413944422
7.33,3.9701168849564
7.34,3.95427511411101
7.35,3.93850845460723
7.36,3.92281653581675
7.37,3.90719898877962
7.38,3.89165544620002
7.39,3.876185542442
7.4,3.86078891352518
7.41,3.84546519712038
7.42,3.83021403254528
7.43,3.81503506075997
7.44,3.79992792436251
7.45,3.78489226758444
7.46,3.76992773628624
7.47,3.75503397795279
7.48,3.74021064168876
7.49,3.72545737821402
7.5,3.71077383985894
7.51,3.69615968055974
7.52,3.68161455585375
7.53,3.66713812287471
7.54,3.65273004034794
7.55,3.63838996858558
7.56,3.62411756948176
7.57,3.60991250650776
7.58,3.5957744447071
7.59,3.58170305069068
7.6,3.56769799263184
7.61,3.5537589402614
7.62,3.53988556486275
7.63,3.52607753926679
7.64,3.51233453784696
7.65,3.49865623651423
7.66,3.485042312712
7.67,3.47149244541108
7.68,3.45800631510461
7.69,3.44458360380292
7.7,3.43122399502843
7.71,3.41792717381054
7.72,3.40469282668046
7.73,3.39152064166605
7.74,3.37841030828664
7.75,3.36536151754786
7.76,3.35237396193642
7.77,3.33944733541488
7.78,3.32658133341647
7.79,3.3137756528398
7.8,3.30102999204365
7.81,3.28834405084168
7.82,3.27571753049721
7.83,3.26315013371788
7.84,3.25064156465041
7.85,3.2381915288753
7.86,3.2257997334015
7.87,3.21346588666117
7.88,3.20118969850426
7.89,3.18897088019331
7.9,3.17680914439803
7.91,3.16470420519001
7.92,3.15265577803739
7.93,3.14066357979952
7.94,3.12872732872157
7.95,3.11684674442926
7.96,3.10502154792347
7.97,3.09325146157486
7.98,3.0815362091186
7.99,3.06987551564891
8,3.05826910761381
8.01,3.04671671280966
8.02,3.03521806037591
8.03,3.02377288078964
8.04,3.01238090586029
8.05,3.00104186872423
8.06,2.98975550383947
8.07,2.97852154698028
8.08,2.96733973523181
8.09,2.9562098069848
8.1,2.94513150193018
8.11,2.93410456105376
8.12,2.92312872663088
8.13,2.91220374222106
8.14,2.9013293526627
8.15,2.89050530406772
8.16,2.87973134381623
8.17,2.86900722055125
8.18,2.85833268417336
8.19,2.84770748583542
8.2,2.83713137793724
8.21,2.82660411412028
8.22,2.81612544926239
8.23,2.8056951394725
8.24,2.79531294208536
8.25,2.78497861565625
8.26,2.77469191995572
8.27,2.76445261596434
8.28,2.75426046586746
8.29,2.74411523304995
8.3,2.73401668209099
8.31,2.72396457875883
8.32,2.71395869000556
8.33,2.70399878396195
8.34,2.6940846299322
8.35,2.68421599838882
8.36,2.67439266096736
8.37,2.66461439046132
8.38,2.65488096081697
8.39,2.64519214712817
8.4,2.63554772563128
8.41,2.6259474737
8.42,2.61639116984027
8.43,2.60687859368515
8.44,2.59740952598974
8.45,2.58798374862608
8.46,2.57860104457811
8.47,2.56926119793656
8.48,2.55996399389394
8.49,2.5507092187395
8.5,2.54149665985419
8.51,2.53232610570566
8.52,2.52319734584324
8.53,2.514110170893
8.54,2.5050643725527
8.55,2.4960597435869
8.56,2.48709607782197
8.57,2.47817317014116
8.58,2.46929081647971
8.59,2.46044881381987
8.6,2.45164696018607
8.61,2.44288505464001
8.62,2.43416289727578
8.63,2.42548028921505
8.64,2.41683703260216
8.65,2.40823293059935
8.66,2.39966778738192
8.67,2.39114140813342
8.68,2.38265359904091
8.69,2.37420416729015
8.7,2.36579292106083
8.71,2.35741966952189
8.72,2.34908422282672
8.73,2.34078639210851
8.74,2.33252598947551
8.75,2.32430282800636
8.76,2.31611672174544
8.77,2.30796748569818
8.78,2.29985493582647
8.79,2.29177888904399
8.8,2.28373916321163
8.81,2.27573557713291
8.82,2.26776795054936
8.83,2.259836104136
8.84,2.25193985949679
8.85,2.24407903916005
8.86,2.23625346657404
8.87,2.22846296610236
8.88,2.22070736301954
8.89,2.21298648350654
8.9,2.20530015464629
8.91,2.19764820441929
8.92,2.19003046169916
8.93,2.18244675624824
8.94,2.17489691871321
8.95,2.16738078062071
8.96,2.159898174373
8.97,2.1524489332436
8.98,2.14503289137298
8.99,2.13764988376424
9,2.13029974627882
9.01,2.12298231563225
9.02,2.11569742938985
9.03,2.10844492596252
9.04,2.1012246446025
9.05,2.09403642539915
9.06,2.08688010927477
9.07,2.07975553798042
9.08,2.07266255409176
9.09,2.0656010010049
9.1,2.05857072293225
9.11,2.05157156489845
9.12,2.04460337273625
9.13,2.03766599308243
9.14,2.03075927337373
9.15,2.02388306184282
9.16,2.01703720751425
9.17,2.01022156020046
9.18,2.00343597049775
9.19,1.99668028978231
9.2,1.9899543702063
9.21,1.9832580646938
9.22,1.97659122693698
9.23,1.96995371139212
9.24,1.96334537327574
9.25,1.95676606856071
9.26,1.95021565397235
9.27,1.94369398698464
9.28,1.93720092581634
9.29,1.93073632942718
9.3,1.92430005751406
9.31,1.91789197050727
9.32,1.91151192956673
9.33,1.90515979657818
9.34,1.89883543414952
9.35,1.89253870560705
9.36,1.88626947499174
9.37,1.88002760705561
9.38,1.87381296725799
9.39,1.86762542176188
9.4,1.86146483743035
9.41,1.85533108182286
9.42,1.84922402319169
9.43,1.84314353047832
9.44,1.83708947330988
9.45,1.83106172199556
9.46,1.82506014752311
9.47,1.81908462155527
9.48,1.81313501642626
9.49,1.80721120513831
9.5,1.80131306135815
9.51,1.79544045941358
9.52,1.78959327428998
9.53,1.7837713816269
9.54,1.77797465771465
9.55,1.77220297949086
9.56,1.76645622453715
9.57,1.7607342710757
9.58,1.75503699796593
9.59,1.74936428470118
9.6,1.74371601140531
9.61,1.73809205882948
9.62,1.73249230834881
9.63,1.72691664195908
9.64,1.72136494227352
9.65,1.71583709251954
9.66,1.71033297653549
9.67,1.70485247876744
9.68,1.699395484266
9.69,1.69396187868312
9.7,1.68855154826891
9.71,1.6831643798685
9.72,1.67780026091889
9.73,1.67245907944583
9.74,1.6671407240607
9.75,1.66184508395742
9.76,1.65657204890938
9.77,1.65132150926633
9.78,1.64609335595138
9.79,1.64088748045794
9.8,1.6357037748467
9.81,1.6305421317426
9.82,1.62540244433189
9.83,1.6202846063591
9.84,1.6151885121241
9.85,1.61011405647913
9.86,1.60506113482591
9.87,1.60002964311266
9.88,1.59501947783125
9.89,1.59003053601427
9.9,1.58506271523214
9.91,1.58011591359031
9.92,1.57519002972634
9.93,1.5702849628071
9.94,1.56540061252596
9.95,1.56053687909994
9.96,1.55569366326696
9.97,1.55087086628302
9.98,1.54606838991949
9.99,1.5412861364603
10,1.53652400869924
10.01,1.5317819099372
10.02,1.52705974397951
10.03,1.52235741513319
10.04,1.51767482820431
10.05,1.51301188849529
10.06,1.50836850180225
10.07,1.50374457441238
10.08,1.49914001310129
10.09,1.49455472513043
10.1,1.48998861824442
10.11,1.48544160066854
10.12,1.4809135811061
10.13,1.47640446873588
10.14,1.47191417320959
10.15,1.46744260464936
10.16,1.46298967364516
10.17,1.45855529125233
10.18,1.45413936898905
10.19,1.44974181883389
10.2,1.44536255322331
10.21,1.4410014850492
10.22,1.43665852765646
10.23,1.43233359484051
10.24,1.42802660084494
10.25,1.42373746035902
10.26,1.41946608851537
10.27,1.41521240088755
10.28,1.41097631348766
10.29,1.40675774276403
10.3,1.40255660559882
10.31,1.39837281930573
10.32,1.39420630162764
10.33,1.39005697073431
10.34,1.3859247452201
10.35,1.38180954410166
10.36,1.37771128681563
10.37,1.37362989321645
10.38,1.36956528357401
10.39,1.36551737857151
10.4,1.36148609930315
10.41,1.35747136727196
10.42,1.35347310438757
10.43,1.34949123296403
10.44,1.34552567571763
10.45,1.34157635576471
10.46,1.33764319661952
10.47,1.33372612219207
10.48,1.32982505678598
10.49,1.32593992509635
10.5,1.3220706522077
10.51,1.31821716359178
10.52,1.31437938510556
10.53,1.31055724298908
10.54,1.30675066386344
10.55,1.3029595747287
10.56,1.29918390296186
10.57,1.2954235763148
10.58,1.29167852291225
10.59,1.28794867124982
10.6,1.28423395019195
10.61,1.28053428896991
10.62,1.27684961717987
10.63,1.27317986478087
10.64,1.2695249620929
10.65,1.26588483979491
10.66,1.26225942892291
10.67,1.25864866086801
10.68,1.25505246737449
10.69,1.25147078053795
10.7,1.24790353280332
10.71,1.24435065696305
10.72,1.24081208615519
10.73,1.23728775386154
10.74,1.23377759390574
10.75,1.23028154045152
10.76,1.22679952800075
10.77,1.22333149139169
10.78,1.21987736579713
10.79,1.2164370867226
10.8,1.21301059000456
10.81,1.2095978118086
10.82,1.20619868862769
10.83,1.20281315728037
10.84,1.19944115490902
10.85,1.19608261897811
10.86,1.19273748727241
10.87,1.18940569789532
10.88,1.1860871892671
10.89,1.18278190012319
10.9,1.17948976951247
10.91,1.1762107367956
10.92,1.1729447416433
10.93,1.16969172403469
10.94,1.16645162425564
10.95,1.16322438289707
10.96,1.16000994085333
10.97,1.15680823932055
10.98,1.15361921979501
10.99,1.1504428240715
11,1.14727899424173
11.01,1.14412767269273
11.02,1.14098880210521
11.03,1.13786232545203
11.04,1.13474818599655
11.05,1.13164632729113
11.06,1.12855669317554
11.07,1.12547922777538
11.08,1.12241387550057
11.09,1.1193605810438
11.1,1.11631928937901
11.11,1.11328994575986
11.12,1.1102724957182
11.13,1.10726688506262
11.14,1.10427305987691
11.15,1.10129096651857
11.16,1.09832055161737
11.17,1.09536176207384
11.18,1.09241454505784
11.19,1.08947884800707
11.2,1.08655461862565
11.21,1.08364180488269
11.22,1.08074035501082
11.23,1.0778502175048
11.24,1.07497134112009
11.25,1.07210367487146
11.26,1.06924716803158
11.27,1.0664017701296
11.28,1.06356743094982
11.29,1.06074410053028
11.3,1.05793172916139
11.31,1.05513026738458
11.32,1.05233966599096
11.33,1.04955987601992
11.34,1.04679084875785
11.35,1.04403253573679
11.36,1.04128488873309
11.37,1.03854785976611
11.38,1.03582140109688
11.39,1.03310546522687
11.4,1.03040000489661
11.41,1.02770497308445
11.42,1.02502032300527
11.43,1.0223460081092
11.44,1.01968198208035
11.45,1.01702819883559
11.46,1.01438461252321
11.47,1.01175117752179
11.48,1.00912784843885
11.49,1.0065145801097
11.5,1.00391132759617
11.51,1.00131804618539
11.52,0.998734691388619
11.53,0.996161218939997
11.54,0.993597584795367
11.55,0.991043745131076
11.56,0.988499656342795
11.57,0.985965275044338
11.58,0.983440558066489
11.59,0.980925462455838
11.6,0.978419945473622
11.61,0.975923964594572
11.62,0.973437477505765
11.63,0.970960442105487
11.64,0.968492816502099
11.65,0.966034559012905
11.66,0.963585628163039
11.67,0.961145982684345
11.68,0.958715581514267
11.69,0.956294383794752
11.7,0.953882348871149
